,Index,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Carrier_Name
457015,1426020,2008,3,30,7,1338,1310,1626,1606,UA,950,N676UA,108,116,74,20,28,ORD,IAD,589,7,27,0,N,0,20,0,0,0,0,United Airlines
407514,1260274,2008,3,28,5,1231,1205,1601,1535,WN,2718,N260WN,150,150,128,26,26,MDW,MCO,989,6,16,0,N,0,0,0,0,0,26,Southwest Airlines
570356,1779251,2008,3,8,6,1316,1245,1458,1432,DL,1474,N993DL,102,107,83,26,31,ATL,BWI,576,5,14,0,N,0,13,0,0,0,13,Delta Airlines
533072,1673167,2008,3,24,1,1407,1230,1515,1335,AA,709,N242AA,128,125,93,100,97,DFW,DEN,641,23,12,0,N,0,97,0,3,0,0,American Airlines
578525,1802200,2008,4,6,7,2120,2055,2144,2120,WN,640,N316SW,84,85,64,24,25,SLC,LAS,368,5,15,0,N,0,5,0,0,0,19,Southwest Airlines
703637,2301537,2008,4,3,4,1904,1810,2237,2145,AA,1808,N567AA,153,155,136,52,54,DFW,PBI,1103,5,12,0,N,0,21,0,0,0,31,American Airlines
787582,2610483,2008,5,14,3,1958,1811,2249,2110,UA,174,N203UA,111,119,95,99,107,ORD,RIC,642,5,11,0,N,0,37,0,0,0,62,United Airlines
155917,507708,2008,1,17,4,1415,1400,1721,1705,AA,1416,N387AA,246,245,212,16,15,SJU,JFK,1597,12,22,0,N,0,15,0,1,0,0,American Airlines
359530,1130600,2008,2,24,7,2001,1920,2254,2233,B6,9,N652JB,173,193,133,21,41,JFK,MCO,944,8,32,0,N,0,1,0,0,0,20,JetBlue Airways
475217,1492596,2008,3,25,2,658,630,1408,1346,DL,720,N657DL,250,256,224,22,28,SAN,ATL,1891,5,21,0,N,0,0,0,22,0,0,Delta Airlines
864207,2923928,2008,5,11,7,1011,835,1541,1435,AS,20,N320AS,210,240,189,66,96,SEA,ORD,1721,8,13,0,N,0,0,0,66,0,0,Alaska Airlines
215572,683034,2008,2,26,2,1155,1140,1545,1530,WN,620,N907WN,170,170,150,15,15,MDW,RSW,1105,3,17,0,N,0,8,0,0,0,7,Southwest Airlines
30492,93580,2008,1,31,4,837,830,1012,955,WN,1300,N719SW,95,85,61,17,7,SFO,LAS,414,4,30,0,N,0,0,0,10,0,7,Southwest Airlines
854470,2894791,2008,5,2,5,1057,955,1321,1205,AA,1331,N5DPAA,264,250,206,76,62,ORD,RNO,1671,7,51,0,N,0,0,62,14,0,0,American Airlines
356119,1120930,2008,2,7,4,1904,1835,2017,2000,B6,1017,N571JB,73,85,44,17,29,BOS,JFK,187,7,22,0,N,0,0,0,0,0,17,JetBlue Airways
549587,1721077,2008,3,24,1,1803,1756,2111,2048,AS,3,N568AS,368,352,345,23,7,DCA,SEA,2329,9,14,0,N,0,0,0,23,0,0,Alaska Airlines
72291,232878,2008,1,15,2,1315,1133,1443,1302,UA,501,N309UA,88,89,65,101,102,SFO,SAN,447,2,21,0,N,0,0,0,0,0,101,United Airlines
1039531,3481954,2008,6,9,1,1417,1240,1524,1345,AA,477,N425AA,67,65,44,99,97,SAT,DFW,247,11,12,0,N,0,0,0,2,0,97,American Airlines
340759,1072967,2008,2,14,4,1940,1910,2106,2045,AA,1085,N521AA,86,95,70,21,30,DFW,STL,551,3,13,0,N,0,16,0,0,0,5,American Airlines
554681,1736384,2008,3,21,5,2126,1945,2245,2110,B6,33,N265JB,79,85,61,95,101,ROC,JFK,264,5,13,0,N,0,0,0,0,0,95,JetBlue Airways
541097,1695007,2008,3,17,1,1149,1105,1433,1405,AA,1617,N258AA,164,180,130,28,44,LGA,MCO,950,11,23,0,N,0,16,0,0,0,12,American Airlines
474363,1488444,2008,3,21,5,1558,1420,1852,1703,DL,1846,N973DL,174,163,142,109,98,MCO,LGA,950,10,22,0,N,0,0,0,11,0,98,Delta Airlines
736419,2416899,2008,5,11,7,1422,1410,1454,1435,WN,1418,N434WN,92,85,80,19,12,RDU,BNA,443,5,7,0,N,0,11,0,7,0,1,Southwest Airlines
405832,1256695,2008,3,27,4,2112,2020,2332,2245,WN,2798,N305SW,80,85,61,47,52,MDW,BUF,468,2,17,0,N,0,0,0,0,0,47,Southwest Airlines
70762,228939,2008,1,3,4,2318,2120,116,2259,UA,383,N584UA,178,159,143,137,118,DEN,OAK,957,25,10,0,N,0,0,0,20,0,117,United Airlines
634887,2026751,2008,4,10,4,1648,1555,1933,1851,UA,722,N643UA,105,116,80,42,53,ORD,IAD,589,8,17,0,N,0,42,0,0,0,0,United Airlines
1044732,3494777,2008,6,26,4,1119,1000,1219,1100,AA,1119,N482AA,60,60,41,79,79,AUS,DFW,190,6,13,0,N,0,0,0,0,0,79,American Airlines
345479,1086066,2008,2,3,7,1423,1345,1517,1445,AA,1587,N466AA,54,60,33,32,38,DFW,AUS,190,5,16,0,N,0,6,0,0,0,26,American Airlines
726220,2376667,2008,4,7,1,1523,1440,1716,1626,DL,885,N834MH,293,286,267,50,43,ATL,LAX,1946,8,18,0,N,0,17,0,7,0,26,Delta Airlines
534966,1677803,2008,3,4,2,1738,1640,2043,1950,AA,1007,N3BLAA,305,310,287,53,58,MIA,PHX,1972,6,12,0,N,0,1,0,0,0,52,American Airlines
451148,1408337,2008,3,25,2,1500,1448,1658,1636,UA,367,N922UA,178,168,164,22,12,DEN,PDX,992,4,10,0,N,0,12,0,10,0,0,United Airlines
957937,3218341,2008,6,27,5,2039,2015,10,2354,UA,123,N528UA,271,279,246,16,24,SFO,ANC,2018,7,18,0,N,0,8,0,0,0,8,United Airlines
160728,521014,2008,1,4,5,2011,2000,2156,2140,AA,1952,N052AA,165,160,148,16,11,SJU,FLL,1046,5,12,0,N,0,11,0,5,0,0,American Airlines
530903,1667002,2008,3,24,1,1917,1900,2214,2150,AA,443,N3BYAA,177,170,145,24,17,PHL,MIA,1013,5,27,0,N,0,0,0,8,0,16,American Airlines
984376,3300310,2008,6,20,5,1638,1620,1958,1856,DL,637,N3760C,380,336,292,62,18,JFK,PHX,2153,5,83,0,N,0,18,0,44,0,0,Delta Airlines
385957,1211465,2008,3,13,4,824,815,957,940,WN,112,N288WN,93,85,78,17,9,SNA,SMF,404,5,10,0,N,0,9,0,8,0,0,Southwest Airlines
693333,2266714,2008,4,20,7,2057,1925,2244,2059,AA,363,N535AA,167,154,106,105,92,LGA,ORD,733,5,56,0,N,0,92,0,13,0,0,American Airlines
696881,2278588,2008,4,25,5,1622,1600,1906,1845,AA,875,N553AA,104,105,76,21,22,ABQ,DFW,569,7,21,0,N,0,0,0,0,0,21,American Airlines
881845,2993292,2008,5,16,5,1746,1705,2034,2002,DL,1269,N906DA,108,117,90,32,41,SEA,SLC,689,6,12,0,N,0,0,0,0,0,32,Delta Airlines
159258,517219,2008,1,25,5,1945,1825,2127,1945,AA,1798,N407AA,102,80,66,102,80,LAX,SFO,337,6,30,0,N,0,0,0,102,0,0,American Airlines
711777,2330322,2008,4,9,3,2246,2140,128,38,B6,861,N634JB,162,178,132,50,66,JFK,TPA,1005,4,26,0,N,0,8,0,0,0,42,JetBlue Airways
378283,1190913,2008,3,7,5,1740,1725,13,2345,WN,3077,N485WN,273,260,250,28,15,PHX,PHL,2075,16,7,0,N,0,10,0,13,0,5,Southwest Airlines
552225,1729169,2008,3,9,7,1020,935,1232,1215,B6,125,N632JB,252,280,221,17,45,JFK,DEN,1626,7,24,0,N,0,17,0,0,0,0,JetBlue Airways
475091,1491942,2008,3,24,1,1359,1345,1543,1522,DL,1636,N657DL,104,97,73,21,14,TPA,ATL,406,21,10,0,N,0,8,0,7,0,6,Delta Airlines
880358,2986067,2008,5,10,6,2150,2012,2255,2124,DL,1175,N6710E,125,132,104,91,98,SLC,SEA,689,7,14,0,N,0,91,0,0,0,0,Delta Airlines
450150,1405239,2008,3,7,5,1036,1030,1845,1808,UA,272,N574UA,309,278,285,37,6,LAX,MCO,2217,5,19,0,N,0,6,0,31,0,0,United Airlines
706675,2311181,2008,4,1,2,920,755,1513,1355,AA,2396,N638AA,233,240,197,78,85,EGE,EWR,1725,9,27,0,N,0,78,0,0,0,0,American Airlines
157309,511550,2008,1,20,7,854,820,1224,1205,AA,1554,N202AA,150,165,135,19,34,ABQ,ORD,1118,6,9,0,N,0,19,0,0,0,0,American Airlines
342118,1076833,2008,2,19,2,1915,1850,2151,2130,AA,1220,N3CXAA,96,100,80,21,25,MSY,MIA,674,7,9,0,N,0,0,0,0,0,21,American Airlines
100282,322963,2008,1,31,4,2249,2240,16,2359,DL,1737,N139DL,87,79,62,17,9,ATL,MCO,403,6,19,0,N,0,9,0,8,0,0,Delta Airlines
968414,3242613,2008,6,27,5,1110,1011,1242,1144,UA,900,N334UA,92,93,66,58,59,SAN,SFO,447,4,22,0,N,0,0,0,58,0,0,United Airlines
554295,1735635,2008,3,20,4,1735,1720,2102,2030,B6,21,N239JB,207,190,156,32,15,JFK,TPA,1005,6,45,0,N,0,15,0,17,0,0,JetBlue Airways
962568,3228995,2008,6,9,1,1830,1815,2206,2138,UA,447,N827UA,396,383,338,28,15,PHL,SFO,2521,5,53,0,N,0,0,0,17,0,11,United Airlines
146586,481486,2008,1,7,1,1631,1535,1819,1715,AA,337,N248AA,168,160,134,64,56,LGA,ORD,733,10,24,0,N,0,0,0,64,0,0,American Airlines
30201,92922,2008,1,31,4,2230,2050,2332,2150,WN,1231,N477WN,62,60,47,102,100,PDX,GEG,279,6,9,0,N,0,0,0,2,0,100,Southwest Airlines
631790,2016940,2008,4,13,7,1759,1648,2119,2004,UA,412,N849UA,140,136,111,75,71,SAN,DEN,853,10,19,0,N,0,0,0,4,0,71,United Airlines
265053,841994,2008,2,2,6,1659,1605,1842,1729,UA,1261,N413UA,103,84,83,73,54,SNA,SFO,372,8,12,0,N,0,0,0,19,0,54,United Airlines
966595,3238397,2008,6,9,1,2127,2037,47,2359,UA,736,N507UA,140,142,109,48,50,SFO,DEN,967,6,25,0,N,0,48,0,0,0,0,United Airlines
966218,3237602,2008,6,17,2,1113,1040,1707,1646,UA,714,N802UA,234,246,198,21,33,SFO,IAH,1635,15,21,0,N,0,21,0,0,0,0,United Airlines
1047997,3503450,2008,6,23,1,1225,1215,1243,1225,AA,1437,N463AA,138,130,112,18,10,DFW,TUS,813,9,17,0,N,0,0,0,8,0,10,American Airlines
458064,1429456,2008,3,12,3,1732,1720,1902,1845,UA,1208,N806UA,90,85,60,17,12,MSP,ORD,334,14,16,0,N,0,0,0,7,0,10,United Airlines
574350,1792081,2008,4,3,4,2034,2010,2141,2115,WN,44,N472WN,67,65,54,26,24,PHX,SAN,304,3,10,0,N,0,16,0,2,0,8,Southwest Airlines
534401,1676290,2008,3,22,6,1527,1440,2020,1945,AA,854,N440AA,173,185,157,35,47,LAS,STL,1372,3,13,0,N,0,0,0,0,0,35,American Airlines
749124,2453111,2008,5,22,4,742,730,919,855,WN,2539,N491WN,217,205,193,24,12,MCI,LAX,1363,10,14,0,N,0,0,12,12,0,0,Southwest Airlines
168405,546647,2008,1,1,2,2256,2240,655,632,B6,484,N594JB,299,292,276,23,16,LAS,BOS,2381,5,18,0,N,0,0,0,7,0,16,JetBlue Airways
349818,1097833,2008,2,15,5,1139,1130,1312,1250,AA,2229,N627AA,153,140,129,22,9,DFW,HDN,769,5,19,0,N,0,9,0,13,0,0,American Airlines
865255,2927950,2008,5,21,3,1007,1000,1244,1225,AS,87,N568AS,217,205,193,19,7,SEA,ANC,1449,5,19,0,N,0,0,0,12,0,7,Alaska Airlines
66895,219129,2008,1,22,2,755,745,932,912,UA,38,N381UA,97,87,70,20,10,SFO,SAN,447,3,24,0,N,0,10,0,10,0,0,United Airlines
458368,1430267,2008,3,5,3,1359,1258,1747,1659,UA,1234,N404UA,168,181,148,48,61,SLC,ORD,1249,5,15,0,N,0,0,0,0,0,48,United Airlines
882901,2997896,2008,6,3,2,1415,1400,1530,1510,WN,1582,N501SW,75,70,60,20,15,ONT,OAK,361,6,9,0,N,0,0,0,5,0,15,Southwest Airlines
99301,317158,2008,1,27,7,1129,1005,1329,1202,DL,712,N619DL,120,117,90,87,84,FLL,ATL,581,6,24,0,N,0,0,0,3,0,84,Delta Airlines
400011,1241061,2008,3,22,6,1756,1745,1916,1900,WN,3116,N506SW,80,75,65,16,11,SMF,ONT,389,3,12,0,N,0,0,0,5,0,11,Southwest Airlines
855172,2896826,2008,5,20,2,2157,2125,2320,2250,AA,1411,N582AA,83,85,62,30,32,ORD,MSP,334,4,17,0,N,0,0,0,0,0,30,American Airlines
392997,1226261,2008,3,18,2,840,800,1111,1040,WN,488,N440LV,151,160,142,31,40,MCO,BDL,1050,2,7,0,N,0,31,0,0,0,0,Southwest Airlines
575369,1794159,2008,4,4,5,803,705,1013,920,WN,829,N316SW,130,135,106,53,58,JAX,PHL,742,8,16,0,N,0,0,0,53,0,0,Southwest Airlines
571096,1780994,2008,3,10,1,1525,1505,1701,1638,DL,321,N960DL,96,93,75,23,20,DAY,ATL,432,9,12,0,N,0,0,0,3,0,20,Delta Airlines
792022,2625167,2008,5,31,6,1715,1645,1834,1751,UA,625,N527UA,139,126,101,43,30,DCA,ORD,612,7,31,0,N,0,0,0,17,0,26,United Airlines
263507,837847,2008,2,2,6,1607,1545,2004,1949,UA,1014,N312UA,177,184,158,15,22,ORD,FLL,1182,5,14,0,N,0,15,0,0,0,0,United Airlines
573085,1788570,2008,3,15,6,1109,1100,1819,1755,DL,1789,N131DN,250,235,228,24,9,LAS,ATL,1747,7,15,0,N,0,0,0,15,0,9,Delta Airlines
403440,1250493,2008,3,25,2,1027,710,1155,830,WN,3773,N659SW,88,80,64,205,197,PHX,LAX,370,8,16,0,N,0,0,0,204,0,1,Southwest Airlines
78150,247390,2008,1,31,4,1852,1810,2030,1931,UA,1170,N802UA,98,81,68,59,42,LAX,SFO,337,5,25,0,N,0,0,0,59,0,0,United Airlines
336880,1063244,2008,2,2,6,819,600,1048,835,AA,560,N434AA,89,95,69,133,139,ELP,DFW,551,11,9,0,N,0,133,0,0,0,0,American Airlines
972439,3252413,2008,6,8,7,2136,1805,130,2202,UA,1564,N474UA,174,177,148,208,211,ORD,PBI,1144,4,22,0,N,0,30,0,0,0,178,United Airlines
957737,3217897,2008,6,15,7,904,855,1214,1112,UA,107,N411UA,310,257,244,62,9,ORD,LAX,1745,7,59,0,N,0,0,9,53,0,0,United Airlines
353000,1108994,2008,2,8,5,2237,2145,2334,2243,AS,344,N556AS,57,58,37,51,52,SEA,GEG,224,4,16,0,N,0,0,0,1,0,50,Alaska Airlines
340151,1071302,2008,2,29,5,842,745,1011,925,AA,1029,N4WJAA,89,100,72,46,57,MCI,DFW,460,6,11,0,N,0,46,0,0,0,0,American Airlines
1039481,3481840,2008,6,15,7,1604,1540,1748,1730,AA,475,N568AA,164,170,139,18,24,RDU,DFW,1062,8,17,0,N,0,18,0,0,0,0,American Airlines
334045,1055686,2008,2,7,4,22,2355,727,650,AA,246,N5ERAA,305,295,278,37,27,KOA,LAX,2504,11,16,0,N,0,0,0,10,0,27,American Airlines
545011,1705802,2008,3,18,2,1848,1700,2021,1830,AA,2085,N251AA,93,90,66,111,108,ORD,MCI,403,5,22,0,N,0,0,0,4,0,107,American Airlines
336831,1063122,2008,2,12,2,1954,1640,2159,1905,AA,557,N630AA,245,265,216,174,194,ORD,LAX,1745,14,15,0,N,0,0,29,0,0,145,American Airlines
371800,1169791,2008,2,10,7,2025,1525,2308,1806,DL,1107,N604DL,163,161,129,302,300,BDL,ATL,859,6,28,0,N,0,300,0,2,0,0,Delta Airlines
634579,2025773,2008,4,16,3,2058,2020,2355,2331,UA,692,N905UA,117,131,100,24,38,ORD,LGA,733,6,11,0,N,0,8,0,0,0,16,United Airlines
191050,622898,2008,2,7,4,1816,1745,1915,1850,WN,379,N447WN,59,65,47,25,31,SNA,LAS,226,4,8,0,N,0,2,0,0,0,23,Southwest Airlines
531221,1667965,2008,3,7,5,1919,1800,19,2245,AA,480,N554AA,180,165,150,94,79,SAN,DFW,1171,9,21,0,N,0,0,0,15,0,79,American Airlines
78592,248537,2008,1,1,2,2056,1805,2156,1930,UA,1208,N399UA,60,85,48,146,171,MSP,ORD,334,4,8,0,N,0,0,0,0,0,146,United Airlines
348346,1093837,2008,2,1,5,1644,1535,2017,1850,AA,1930,N5CLAA,213,195,180,87,69,MIA,BOS,1258,12,21,0,N,0,69,0,18,0,0,American Airlines
786394,2606313,2008,5,23,5,749,725,1014,917,UA,43,N370UA,265,232,190,57,24,CLT,DEN,1337,28,47,0,N,0,24,0,33,0,0,United Airlines
23532,73331,2008,1,25,5,1345,1305,1631,1545,WN,1412,N376SW,106,100,83,46,40,MSY,FLL,673,4,19,0,N,0,0,0,8,0,38,Southwest Airlines
960144,3223512,2008,6,9,1,1213,1035,1527,1356,UA,298,N808UA,134,141,110,91,98,DEN,ORD,888,2,22,0,N,0,9,0,0,0,82,United Airlines
571694,1784543,2008,3,12,3,1529,1445,1814,1736,DL,1597,N665DN,165,171,130,38,44,LGA,MCO,950,14,21,0,N,0,2,0,0,0,36,Delta Airlines
1048117,3503706,2008,6,13,5,1416,1340,1732,1555,AA,1447,N406AA,196,135,173,97,36,ORD,MSY,837,3,20,0,N,0,0,0,61,0,36,American Airlines
372714,1173833,2008,2,13,3,1809,1745,2019,1950,DL,1511,N631DL,310,305,272,29,24,ATL,RNO,1993,5,33,0,N,0,24,0,5,0,0,Delta Airlines
197985,641331,2008,2,13,3,11,2030,215,2230,WN,2037,N472WN,124,120,95,225,221,PDX,LAS,762,19,10,0,N,0,0,122,4,0,99,Southwest Airlines
549663,1721356,2008,3,24,1,836,815,1143,1115,AS,595,N703AS,187,180,150,28,21,SAN,SEA,1050,7,30,0,N,0,21,0,7,0,0,Alaska Airlines
533477,1674044,2008,3,29,6,1257,1130,1744,1615,AA,744,N478AA,167,165,139,89,87,PSP,DFW,1126,15,13,0,N,0,6,0,2,0,81,American Airlines
861699,2915246,2008,5,2,5,608,600,1157,1115,AA,2268,N237AA,229,195,197,42,8,PHX,ORD,1440,10,22,0,N,0,0,0,42,0,0,American Airlines
861816,2915674,2008,5,7,3,1525,1505,1629,1610,AA,2293,N402AA,124,125,102,19,20,ATL,ORD,606,4,18,0,N,0,0,0,0,0,19,American Airlines
972600,3252807,2008,6,18,3,1813,1745,2043,2009,UA,1577,N440UA,150,144,118,34,28,IAD,TPA,810,3,29,0,N,0,0,28,6,0,0,United Airlines
1037011,3475430,2008,6,30,1,1603,1555,1826,1810,AA,203,N5CXAA,323,315,303,16,8,MIA,LAX,2342,6,14,0,N,0,8,0,8,0,0,American Airlines
337972,1066120,2008,2,28,4,1306,1115,1524,1335,AA,703,N5EUAA,198,200,175,109,111,MIA,ORD,1197,5,18,0,N,0,17,0,0,0,92,American Airlines
632121,2017932,2008,4,10,4,1225,1209,1331,1315,UA,443,N336UA,126,126,106,16,16,MSP,DEN,680,9,11,0,N,0,14,0,0,0,2,United Airlines
197344,640007,2008,2,13,3,1345,1255,1452,1400,WN,3679,N217JC,67,65,52,52,50,HOU,JAN,359,3,12,0,N,0,47,0,2,0,3,Southwest Airlines
888806,3012825,2008,6,8,7,2050,2010,2157,2120,WN,2807,N232WN,67,70,52,37,40,BWI,CLE,314,6,9,0,N,0,37,0,0,0,0,Southwest Airlines
794357,2632460,2008,5,22,4,2200,2130,2322,2306,UA,898,N303UA,82,96,61,16,30,IAD,BOS,413,6,15,0,N,0,4,0,0,0,12,United Airlines
972944,3253718,2008,6,25,3,1039,1026,1610,1555,UA,1618,N441UA,211,209,185,15,13,PHX,ORD,1440,6,20,0,N,0,0,0,2,0,13,United Airlines
451270,1408725,2008,3,17,1,1321,1315,1647,1618,UA,376,N413UA,146,123,93,29,6,ORD,PHL,678,4,49,0,N,0,6,0,23,0,0,United Airlines
473395,1485586,2008,3,19,3,1715,1555,1904,1729,DL,1641,N940DL,109,94,70,95,80,ATL,ORF,516,3,36,0,N,0,0,3,15,0,77,Delta Airlines
737383,2419376,2008,5,12,1,935,800,1227,1030,WN,205,N730SW,172,150,149,117,95,MCO,PHL,861,9,14,0,N,0,0,95,22,0,0,Southwest Airlines
1043050,3490718,2008,6,30,1,1755,1710,2008,1920,AA,889,N5BVAA,253,250,224,48,45,ORD,LAX,1745,4,25,0,N,0,20,0,3,0,25,American Airlines
850217,2881988,2008,5,29,4,2120,2105,5,2345,AA,791,N3CKAA,225,220,187,20,15,LGA,DFW,1389,8,30,0,N,0,0,0,5,0,15,American Airlines
167436,543799,2008,1,25,5,1508,1500,1803,1738,AS,693,N307AS,175,158,135,25,8,LAS,SEA,866,10,30,0,N,0,0,0,17,0,8,Alaska Airlines
154875,504587,2008,1,23,3,1911,1855,2110,2045,AA,1303,N589AA,239,230,209,25,16,DFW,OAK,1456,6,24,0,N,0,12,0,9,0,4,American Airlines
857804,2904512,2008,5,7,3,1441,1345,1556,1450,AA,1701,N4XBAA,195,185,177,66,56,DFW,SAN,1171,2,16,0,N,0,56,0,10,0,0,American Airlines
795476,2635729,2008,5,25,7,1928,1814,2107,1931,UA,1170,N501UA,99,77,63,96,74,LAX,SFO,337,3,33,0,N,0,74,0,22,0,0,United Airlines
169962,551734,2008,1,10,4,1634,1455,1929,1751,B6,395,N634JB,175,176,136,98,99,LGA,MCO,950,8,31,0,N,0,0,0,98,0,0,JetBlue Airways
210634,671001,2008,2,22,5,1916,1600,2226,1900,WN,54,N523SW,250,240,232,206,196,PHL,HOU,1335,4,14,0,N,0,4,0,10,0,192,Southwest Airlines
74332,238123,2008,1,2,3,943,800,1050,919,UA,671,N578UA,127,139,102,91,103,PHL,ORD,678,5,20,0,N,0,0,0,0,0,91,United Airlines
1048172,3503809,2008,6,26,4,1500,1440,2002,1759,AA,1450,N429AA,242,139,117,123,20,ORD,EWR,719,9,116,0,N,0,0,0,123,0,0,American Airlines
593049,1850085,2008,4,21,1,1251,1230,1346,1330,WN,25,N364SW,55,60,42,16,21,DAL,HOU,239,5,8,0,N,0,0,0,0,0,16,Southwest Airlines
94788,301160,2008,1,2,3,1447,1325,1611,1450,WN,2019,N601WN,84,85,70,81,82,SDF,BWI,495,3,11,0,N,0,3,0,0,0,78,Southwest Airlines
476156,1496473,2008,3,28,5,711,700,1122,1106,DL,598,N927DA,251,246,219,16,11,SJU,ATL,1547,9,23,0,N,0,11,0,5,0,0,Delta Airlines
808903,2694801,2008,5,20,2,1955,1935,2249,2104,DL,1687,N663DN,174,89,97,105,20,TPA,ATL,406,12,65,0,N,0,0,0,105,0,0,Delta Airlines
895623,3028799,2008,6,12,4,1606,1545,1730,1710,WN,293,N284WN,84,85,56,20,21,PVD,PHL,238,9,19,0,N,0,0,0,20,0,0,Southwest Airlines
590862,1844110,2008,4,19,6,2130,2100,2226,2155,WN,2153,N904WN,56,55,44,31,30,HOU,DAL,239,6,6,0,N,0,6,0,1,0,24,Southwest Airlines
179996,588723,2008,1,1,2,2121,2040,2356,2339,DL,1507,N913DL,155,179,135,17,41,FLL,BDL,1173,7,13,0,N,0,17,0,0,0,0,Delta Airlines
704499,2304162,2008,4,1,2,2135,2000,116,2305,AA,1918,N259AA,161,125,102,131,95,ORD,EWR,719,13,46,0,N,0,0,0,131,0,0,American Airlines
705904,2308684,2008,4,17,4,1403,1240,1848,1725,AA,2228,N5EYAA,165,165,143,83,83,LAS,DFW,1055,5,17,0,N,0,0,0,5,0,78,American Airlines
408778,1263578,2008,3,29,6,1826,1800,1936,1915,WN,206,N276WN,70,75,59,21,26,OAK,LAX,337,7,4,0,N,0,0,0,0,0,21,Southwest Airlines
337231,1064150,2008,2,5,2,2247,1950,54,2220,AA,607,N5DWAA,247,270,229,154,177,ORD,LAX,1745,7,11,0,N,0,0,13,0,0,141,American Airlines
1042281,3488804,2008,6,19,4,1841,1710,2112,1950,AA,795,N5FMAA,151,160,136,82,91,MIA,STT,1107,5,10,0,N,0,23,0,0,0,59,American Airlines
539331,1690218,2008,3,21,5,2329,1835,106,2025,AA,1427,N374AA,97,110,82,281,294,STL,DFW,551,5,10,0,N,0,96,0,0,0,185,American Airlines
347111,1090651,2008,2,17,7,1353,1130,1615,1355,AA,1796,N539AA,142,145,124,140,143,MSY,ORD,837,9,9,0,N,0,0,0,55,0,85,American Airlines
75654,241430,2008,1,5,6,1803,1725,2114,2043,UA,794,N848UA,131,138,94,31,38,SNA,DEN,846,24,13,0,N,0,14,0,0,0,17,United Airlines
449421,1403125,2008,3,12,3,1734,1625,106,8,UA,210,N840UA,272,283,258,58,69,LAX,IAD,2288,4,10,0,N,0,18,0,0,0,40,United Airlines
808964,2695127,2008,5,21,3,1722,1700,1852,1834,DL,176,N134DL,90,94,66,18,22,MCO,ATL,403,5,19,0,N,0,0,0,0,0,18,Delta Airlines
190620,621753,2008,2,7,4,2025,1935,2122,2040,WN,2628,N417WN,57,65,47,42,50,OAK,BUR,325,2,8,0,N,0,0,0,0,0,42,Southwest Airlines
75970,242176,2008,1,7,1,1505,1346,1845,1722,UA,834,N336UA,160,156,138,83,79,SEA,DEN,1024,5,17,0,N,0,0,0,6,0,77,United Airlines
970482,3247105,2008,6,2,1,1430,1325,1510,1409,UA,1217,N329UA,100,104,78,61,65,TUL,DEN,541,6,16,0,N,0,0,0,0,0,61,United Airlines
957783,3218004,2008,6,6,5,1158,1134,1420,1345,UA,111,N540UA,262,251,232,35,24,ORD,LAX,1745,5,25,0,N,0,0,0,16,0,19,United Airlines
404972,1254735,2008,3,26,3,2144,2115,2318,2255,WN,1222,N603SW,94,100,83,23,29,STL,DAL,546,3,8,0,N,0,0,0,0,0,23,Southwest Airlines
572824,1788110,2008,3,15,6,1210,1150,1355,1257,DL,1119,N981DL,165,127,105,58,20,ATL,ORD,606,8,52,0,N,0,0,0,38,0,20,Delta Airlines
411140,1268760,2008,3,31,1,824,755,1126,1045,WN,1493,N757LV,182,170,158,41,29,FLL,ISP,1093,3,21,0,N,0,5,0,12,0,24,Southwest Airlines
712302,2331774,2008,4,12,6,1112,735,1232,905,B6,109,N624JB,80,90,62,207,217,BUF,JFK,301,7,11,0,N,0,207,0,0,0,0,JetBlue Airways
171006,556084,2008,1,19,6,1955,1855,2232,2110,B6,1249,N216JB,157,135,138,82,60,BOS,CLT,728,3,16,0,N,0,0,0,57,0,25,JetBlue Airways
355808,1119632,2008,2,4,1,1945,1830,2219,2115,B6,115,N279JB,214,225,171,64,75,JFK,MSY,1182,6,37,0,N,0,5,0,0,0,59,JetBlue Airways
407546,1260358,2008,3,28,5,1153,1135,1251,1235,WN,151,N600WN,58,60,43,16,18,MDW,STL,251,5,10,0,N,0,3,0,0,0,13,Southwest Airlines
551553,1727823,2008,3,7,5,2136,2000,2356,2238,B6,491,N662JB,260,278,243,78,96,BOS,DEN,1754,4,13,0,N,0,8,0,0,0,70,JetBlue Airways
554846,1737028,2008,3,22,6,1721,1635,2011,1925,B6,1887,N216JB,170,170,154,46,46,SYR,MCO,1053,8,8,0,N,0,4,0,0,0,42,JetBlue Airways
599863,1881340,2008,4,30,3,1320,1300,1433,1415,WN,153,N247WN,73,75,65,18,20,LAX,OAK,337,3,5,0,N,0,5,0,0,0,13,Southwest Airlines
449608,1403732,2008,3,31,1,1452,1439,1733,1700,UA,231,N547UA,341,321,325,33,13,IAD,SAN,2253,3,13,0,N,0,0,0,24,0,9,United Airlines
961788,3227202,2008,6,10,2,1116,1045,1416,1351,UA,398,N925UA,120,126,103,25,31,ORD,BDL,783,3,14,0,N,0,5,0,0,0,20,United Airlines
